S.no,Filename,Start Time,End TIme,Size,Altitude,,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
362,ch2_tmc_nca_20221127T0520227538_d_img_d32.zip,2022-11-27T05:20:22.753Z,2022-11-27T05:28:13.209Z,1163056000,116.84,View,46.423857,160.46739,46.434562,161.571088,70.281652,158.913361,70.303261,161.311109,Selenographic,Equatorial
363,ch2_tmc_ncn_20220625T0207153430_d_img_d32.zip,2022-06-25T02:07:15.343Z,2022-06-25T02:17:16.424Z,1485976000,112.72,View,1.371844,-134.405607,1.352916,-135.173409,-28.714216,-133.86009,-28.708047,-134.680257,Selenographic,Equatorial
364,ch2_tmc_ncn_20220720T1929479289_d_img_d32.zip,2022-07-20T19:29:47.928Z,2022-07-20T19:43:19.499Z,2005208000,129.85,View,31.618658,-112.699124,31.608714,-113.717707,-8.305468,-112.542559,-8.314175,-113.388531,Selenographic,Equatorial
365,ch2_tmc_nca_20200711T2251223931_d_img_d18.zip,2020-07-11T22:51:22.393Z,2020-07-11T23:01:51.252Z,1554656000,103.05,View,-31.01577,-92.004329,-31.152189,-92.882526,-62.616968,-90.972133,-62.737445,-92.552629,Selenographic,Equatorial
366,ch2_tmc_ncn_20220101T0705055111_d_img_d18.zip,2022-01-01T07:05:05.511Z,2022-01-01T07:24:18.612Z,2850672000,79.41,View,-61.476644,-169.116404,-61.481244,-170.374219,-1.599994,-169.969056,-1.602417,-170.493211,Selenographic,Equatorial
367,ch2_tmc_nca_20220517T2258012156_d_img_d18.zip,2022-05-17T22:58:01.215Z,2022-05-17T23:07:32.362Z,1411984000,112.36,View,62.879583,8.502979,62.869953,10.277918,34.197669,8.366297,34.193279,9.384651,Selenographic,Equatorial
368,ch2_tmc_ncf_20220709T1057151902_d_img_d32.zip,2022-07-09T10:57:15.190Z,2022-07-09T11:11:36.278Z,2128744000,123,View,63.013738,37.742269,63.01236,35.895256,20.106718,37.196672,20.105272,36.222981,Selenographic,Equatorial
369,ch2_tmc_ncn_20220603T0419084026_d_img_d32.zip,2022-06-03T04:19:08.402Z,2022-06-03T04:29:08.460Z,1483456000,123.57,View,1.430294,154.404064,1.393523,155.170539,-28.506062,154.068377,-28.546012,154.96984,Selenographic,Equatorial
370,ch2_tmc_ncn_20210530T0526425305_d_img_hw1.zip,2021-05-30T05:26:42.530Z,2021-05-30T05:33:30.366Z,1008248000,101.08,View,-59.116264,-22.864066,-59.116724,-21.507375,-79.932969,-24.044292,-79.931998,-20.221217,Polar stereographic,South
371,ch2_tmc_ncn_20210515T0350274731_d_img_d18.zip,2021-05-15T03:50:27.473Z,2021-05-15T03:57:07.609Z,989216000,106.71,View,-59.716602,175.714066,-59.709974,177.256639,-79.886731,174.816872,-79.874842,179.007423,Polar stereographic,South
372,ch2_tmc_nca_20220101T0506523880_d_img_d18.zip,2022-01-01T05:06:52.388Z,2022-01-01T05:26:07.579Z,2855840000,79.33,View,-63.099134,-167.585893,-63.108672,-169.10324,-2.997829,-168.774505,-2.999196,-169.374517,Selenographic,Equatorial
373,ch2_tmc_ncf_20220716T2040532747_d_img_d18.zip,2022-07-16T20:40:53.274Z,2022-07-16T20:42:00.663Z,167216000,121.75,View,45.205144,-60.650014,45.195078,-61.914369,41.83785,-60.646496,41.828247,-61.844566,Selenographic,Equatorial
374,ch2_tmc_ncf_20211205T0714574962_d_img_d18.zip,2021-12-05T07:14:57.496Z,2021-12-05T07:34:46.371Z,2939112000,97.36,View,-1.553197,-174.581604,-1.551664,-173.912861,59.354584,-175.318848,59.35775,-173.968046,Selenographic,Equatorial
375,ch2_tmc_ncn_20220625T0543144363_d_img_d32.zip,2022-06-25T05:43:14.436Z,2022-06-25T06:13:17.825Z,4458272000,112.44,View,61.37145,-135.854675,61.364863,-137.43948,-28.589493,-136.058176,-28.592441,-136.872098,Selenographic,Equatorial
376,ch2_tmc_nca_20191207T1040107224_d_img_d18.zip,2019-12-07T10:40:10.722Z,2019-12-07T10:49:47.356Z,1425544000,90.56,View,1.61617,74.499957,1.652693,75.151652,31.306607,74.97313,31.339806,75.751709,Selenographic,Equatorial
377,ch2_tmc_nca_20191126T0920267219_d_img_d18.zip,2019-11-26T09:20:26.721Z,2019-11-26T09:29:52.972Z,1397712000,82.11,View,0.851513,-139.690961,0.844995,-139.144658,30.307758,-139.512074,30.300411,-138.856893,Selenographic,Equatorial
378,ch2_tmc_ncf_20221118T2208306200_d_img_n18.zip,2022-11-18T22:08:30.620Z,2022-11-18T22:16:19.755Z,1159792000,103.78,View,43.150923,-89.102081,43.139566,-88.117306,67.047662,-88.7606,67.026295,-86.852015,Selenographic,Equatorial
379,ch2_tmc_nca_20210514T1200279656_d_img_d18.zip,2021-05-14T12:00:27.965Z,2021-05-14T12:10:19.832Z,1463208000,104.1,View,-55.85319,-175.765074,-55.848853,-174.282893,-85.918073,-179.032015,-85.894927,-168.316258,Polar stereographic,South
380,ch2_tmc_ncf_20220607T0906549902_d_img_d32.zip,2022-06-07T09:06:54.990Z,2022-06-07T09:36:27.268Z,4381384000,105.46,View,29.732128,98.229339,29.738865,99.104074,-60.117968,93.688644,-60.178098,95.26042,Selenographic,Equatorial
381,ch2_tmc_nca_20221201T1153148447_d_img_d32.zip,2022-12-01T11:53:14.844Z,2022-12-01T12:01:02.521Z,1156184000,113.71,View,46.434957,105.437121,46.437148,106.555211,70.244953,105.443293,70.238087,107.863025,Selenographic,Equatorial
382,ch2_tmc_ncf_20220117T1445324291_d_img_d32.zip,2022-01-17T14:45:32.429Z,2022-01-17T15:00:43.747Z,2252896000,105.51,View,-75.984222,152.372673,-75.992508,155.764781,-58.15144,-24.487765,-58.155956,-25.952863,Selenographic,Equatorial
383,ch2_tmc_nca_20211113T1451387578_d_img_d18.zip,2021-11-13T14:51:38.757Z,2021-11-13T15:02:36.734Z,1626640000,96.57,View,-83.396702,101.599868,-83.479889,107.843906,-49.890404,109.889252,-49.903568,110.995834,Selenographic,Equatorial
384,ch2_tmc_ncf_20200720T0132068149_d_img_d18.zip,2020-07-20T01:32:06.814Z,2020-07-20T01:42:42.715Z,1572064000,113.71,View,-26.988536,160.423012,-26.991538,159.455712,-58.878665,160.71745,-58.88314,159.059539,Selenographic,Equatorial
385,ch2_tmc_nca_20211211T0852165675_d_img_d32.zip,2021-12-11T08:52:16.567Z,2021-12-11T09:11:43.924Z,2885896000,94.86,View,-29.688453,107.962113,-29.472274,108.732096,30.227003,105.559128,30.377523,106.353341,Selenographic,Equatorial
386,ch2_tmc_ncf_20220603T1155168900_d_img_d32.zip,2022-06-03T11:55:16.890Z,2022-06-03T12:25:07.884Z,4427632000,123.45,View,59.905814,150.246007,59.903751,151.782571,-30.448266,149.878602,-30.44262,150.913116,Selenographic,Equatorial
387,ch2_tmc_ncn_20200101T0442246060_d_img_d18.zip,2020-01-01T04:42:24.606Z,2020-01-01T04:51:58.460Z,1417648000,85,View,0.449754,108.711939,0.45368,108.16082,30.188486,109.287595,30.195498,108.625849,Selenographic,Equatorial
388,ch2_tmc_ncf_20220517T2258012964_d_img_d18.zip,2022-05-17T22:58:01.296Z,2022-05-17T23:07:32.356Z,1411768000,112.36,View,59.460545,8.525473,59.450852,10.115459,30.64451,8.36952,30.640355,9.346994,Selenographic,Equatorial
389,ch2_tmc_nca_20200722T0439298819_d_img_d32.zip,2020-07-22T04:39:29.881Z,2020-07-22T04:50:06.501Z,1574576000,111.51,View,-30.874518,132.391739,-30.879896,131.42049,-62.876428,133.385737,-62.890982,131.582298,Selenographic,Equatorial
390,ch2_tmc_nca_20220101T0705055111_d_img_d18.zip,2022-01-01T07:05:05.511Z,2022-01-01T07:24:18.612Z,2850672000,79.41,View,-62.884331,-168.990247,-62.890119,-170.453908,-2.827762,-169.934493,-2.830717,-170.516711,Selenographic,Equatorial
391,ch2_tmc_ncn_20220728T0506565399_d_img_d32.zip,2022-07-28T05:06:56.539Z,2022-07-28T05:27:02.905Z,2982312000,124.56,View,30.320504,150.144929,30.327468,149.226924,-29.587622,149.604744,-29.579957,148.672906,Selenographic,Equatorial
392,ch2_tmc_nca_20200801T1621579855_d_img_d18.zip,2020-08-01T16:21:57.985Z,2020-08-01T16:32:31.834Z,1566992000,106.97,View,-30.751124,-5.89234,-30.755847,-6.877038,-62.561437,-5.374116,-62.568135,-7.096251,Selenographic,Equatorial
393,ch2_tmc_nca_20210517T1712004436_d_img_hw1.zip,2021-05-17T17:12:00.443Z,2021-05-17T17:16:04.488Z,603328000,112.07,View,-68.654062,142.33956,-68.680709,144.710503,-80.96452,141.127755,-80.959287,146.494077,Polar stereographic,South
394,ch2_tmc_ncn_20221119T2148474171_d_img_d32.zip,2022-11-19T21:48:47.417Z,2022-11-19T21:56:35.222Z,1156504000,105.27,View,44.831562,-102.277701,44.821155,-101.371998,68.722351,-101.68925,68.705861,-99.833291,Selenographic,Equatorial
395,ch2_tmc_ncf_20201126T1610528118_d_img_d32.zip,2020-11-26T16:10:52.811Z,2020-11-26T16:30:28.357Z,2906144000,98.92,View,-31.607975,69.958262,-31.634445,70.822948,28.393628,71.134419,28.371514,71.966095,Selenographic,Equatorial
396,ch2_tmc_ncf_20220525T2157424805_d_img_d18.zip,2022-05-25T21:57:42.480Z,2022-05-25T22:17:12.389Z,2892224000,114.7,View,-0.26772,-96.050423,-0.326869,-95.174437,-58.709625,-95.932316,-58.742697,-94.332882,Selenographic,Equatorial
397,ch2_tmc_ncf_20220123T0023596061_d_img_d18.zip,2022-01-23T00:23:59.606Z,2022-01-23T00:39:04.947Z,2238168000,98.2,View,-76.209122,84.927984,-76.156804,88.303645,-58.078423,-97.797262,-58.058141,-99.1553,Selenographic,Equatorial
398,ch2_tmc_ncf_20220731T0806391746_d_img_d18.zip,2022-07-31T08:06:39.174Z,2022-07-31T08:17:43.166Z,1248288000,129.21,View,24.626097,108.172867,24.505478,107.123304,-0.429489,108.408236,-0.542021,107.455119,Selenographic,Equatorial
399,ch2_tmc_ncf_20220802T0530199501_d_img_d18.zip,2022-08-02T05:30:19.950Z,2022-08-02T05:40:14.316Z,1469384000,134.53,View,32.446707,83.173051,32.428551,82.01588,3.250377,83.422506,3.234317,82.42574,Selenographic,Equatorial
400,ch2_tmc_ncf_20200802T1557437507_d_img_d18.zip,2020-08-02T15:57:43.750Z,2020-08-02T16:08:13.635Z,1557192000,101.39,,-27.425008,-19.150795,-27.427618,-20.067607,-59.455137,-18.779616,-59.459565,-20.259801,Selenographic,Equatorial
401,ch2_tmc_ncf_20221127T1115191730_d_img_d32.zip,2022-11-27T11:15:19.173Z,2022-11-27T11:23:15.816Z,1178352000,118.27,View,43.183014,157.274645,43.19285,158.328536,67.110079,155.973523,67.128857,158.073565,Selenographic,Equatorial
402,ch2_tmc_ncf_20191230T0934252172_d_img_d18.zip,2019-12-30T09:34:25.217Z,2019-12-30T09:43:57.628Z,1415104000,88.3,View,1.653497,132.264582,1.659162,131.655237,31.295416,132.559483,31.301445,131.815759,Selenographic,Equatorial
403,ch2_tmc_ncn_20220603T1155168900_d_img_d32.zip,2022-06-03T11:55:16.890Z,2022-06-03T12:25:07.884Z,4427648000,123.45,View,61.509323,150.298636,61.504385,151.755109,-28.462633,149.730706,-28.465144,150.64455,Selenographic,Equatorial
404,ch2_tmc_ncn_20220103T1018188923_d_img_d18.zip,2022-01-03T10:18:18.892Z,2022-01-03T10:37:31.163Z,2848256000,80.76,View,-61.603109,162.219341,-61.606513,161.024397,-1.645976,161.46562,-1.647913,160.932648,Selenographic,Equatorial
405,ch2_tmc_ncf_20200725T0921189310_d_img_d18.zip,2020-07-25T09:21:18.931Z,2020-07-25T09:25:10.209Z,571768000,117.07,View,-27.010344,90.363268,-27.03001,89.395273,-38.58119,90.716283,-38.603386,89.619559,Selenographic,Equatorial
406,ch2_tmc_ncn_20220731T1203303928_d_img_d18.zip,2022-07-31T12:03:30.392Z,2022-07-31T12:15:10.281Z,1731128000,129.24,View,30.350041,106.004756,30.337316,105.015315,-4.248146,106.222654,-4.259499,105.362932,Selenographic,Equatorial
407,ch2_tmc_ncn_20221125T0957072054_d_img_d32.zip,2022-11-25T09:57:07.205Z,2022-11-25T10:05:03.754Z,1178120000,111.17,View,44.605564,-175.155711,44.613999,-174.241081,68.823873,-176.471609,68.840583,-174.562114,Selenographic,Equatorial
408,ch2_tmc_ncn_20200131T1010006367_d_img_d18.zip,2020-01-31T10:10:00.636Z,2020-01-31T10:19:44.441Z,1443272000,83.03,View,-32.054427,69.453333,-32.04291,68.781885,-1.781802,69.953406,-1.772419,69.396345,Selenographic,Equatorial
409,ch2_tmc_nca_20221129T0638098959_d_img_d32.zip,2022-11-29T06:38:09.895Z,2022-11-29T06:46:00.706Z,1162360000,116.18,View,46.373765,133.822719,46.379898,134.940948,70.218606,132.705339,70.23036,135.119065,Selenographic,Equatorial
410,ch2_tmc_ncf_20211226T2301424636_d_img_d18.zip,2021-12-26T23:01:42.463Z,2021-12-26T23:21:01.752Z,2865968000,78.94,View,-60.253065,-101.113319,-60.227598,-102.509032,-0.504336,-100.077435,-0.49092,-100.644198,Selenographic,Equatorial
411,ch2_tmc_ncn_20220704T1032133138_d_img_d32.zip,2022-07-04T10:32:13.313Z,2022-07-04T10:42:10.294Z,1475848000,115.35,View,61.085489,97.613042,60.946105,96.036135,31.163456,101.188503,31.170321,100.246431,Selenographic,Equatorial
412,ch2_tmc_ncf_20220704T1032133072_d_img_d32.zip,2022-07-04T10:32:13.307Z,2022-07-04T10:42:10.294Z,1475864000,115.35,View,62.26915,93.487019,62.057457,91.689144,32.964515,101.058947,33.057891,99.992699,Selenographic,Equatorial
413,ch2_tmc_nca_20211225T2135027835_d_img_d18.zip,2021-12-25T21:35:02.783Z,2021-12-25T21:44:14.156Z,1363096000,81.65,View,-31.519847,-86.406841,-31.510631,-87.163795,-2.824314,-86.064964,-2.815899,-86.667324,Selenographic,Equatorial
414,ch2_tmc_nca_20211224T0005528926_d_img_d32.zip,2021-12-24T00:05:52.892Z,2021-12-24T00:20:27.373Z,2161832000,86.46,View,-62.905877,-61.61863,-62.884987,-63.202673,-17.716409,-61.162729,-17.706928,-61.831575,Selenographic,Equatorial
415,ch2_tmc_ncf_20220603T0419084059_d_img_d32.zip,2022-06-03T04:19:08.405Z,2022-06-03T04:29:08.464Z,1483448000,123.57,View,-0.363707,154.358394,-0.410225,155.208617,-30.358986,153.991827,-30.410066,155.01076,Selenographic,Equatorial
416,ch2_tmc_ncf_20220726T0803441675_d_img_d32.zip,2022-07-26T08:03:44.167Z,2022-07-26T08:13:43.203Z,1480928000,114.11,View,-26.699211,175.205951,-26.794463,174.111059,-56.767704,175.53126,-56.863385,173.894694,Selenographic,Equatorial
417,ch2_tmc_ncf_20220608T1427113135_d_img_d32.zip,2022-06-08T14:27:11.313Z,2022-06-08T14:56:47.506Z,4389936000,107.89,View,59.84919,80.878103,59.870146,82.399618,-30.03916,82.673172,-30.026109,83.60395,Selenographic,Equatorial
418,ch2_tmc_ncf_20201117T0941201883_d_img_d18.zip,2020-11-17T09:41:20.188Z,2020-11-17T09:51:40.853Z,1534400000,92.3,View,-2.073292,-166.775397,-2.07863,-166.167102,29.8529,-166.934627,29.846201,-166.180715,Selenographic,Equatorial
419,ch2_tmc_nca_20210530T2321067538_d_img_d18.zip,2021-05-30T23:21:06.753Z,2021-05-30T23:37:44.250Z,2465992000,99.17,View,-34.852002,-32.733196,-34.852533,-31.728854,-85.935581,-36.761352,-85.931083,-26.417696,Polar stereographic,South
420,ch2_tmc_nca_20220727T0526148858_d_img_d32.zip,2022-07-27T05:26:14.885Z,2022-07-27T05:46:26.274Z,2994736000,125.1,View,28.208339,163.167574,28.212106,162.130329,-31.773881,162.705203,-31.769575,161.637106,Selenographic,Equatorial
421,ch2_tmc_nca_20220104T0402056549_d_img_d18.zip,2022-01-04T04:02:05.654Z,2022-01-04T04:21:16.630Z,2845416000,82.38,View,-62.754422,152.573929,-62.761762,151.225583,-2.841386,151.744092,-2.847104,151.143534,Selenographic,Equatorial
422,ch2_tmc_nca_20220110T1352097864_d_img_d32.zip,2022-01-10T13:52:09.786Z,2022-01-10T14:07:04.753Z,2212504000,90.68,View,-73.609534,-111.460136,-73.576729,-108.8903,-60.400296,66.714299,-60.38488,65.369219,Polar stereographic,South
423,ch2_tmc_ncn_20220708T1115585981_d_img_d32.zip,2022-07-08T11:15:58.598Z,2022-07-08T11:23:46.452Z,1156624000,120.09,View,61.185854,49.776888,61.173738,48.203374,37.744306,49.817484,37.735768,48.800759,Selenographic,Equatorial
424,ch2_tmc_ncf_20220126T0302597871_d_img_d18.zip,2022-01-26T03:02:59.787Z,2022-01-26T03:18:06.213Z,2240376000,96.29,View,-76.344114,42.045231,-76.324676,45.502134,-57.939214,-137.47397,-57.932524,-138.801984,Selenographic,Equatorial
425,ch2_tmc_ncf_20221129T0638098992_d_img_d32.zip,2022-11-29T06:38:09.899Z,2022-11-29T06:46:00.447Z,1162288000,116.18,View,43.11814,133.894323,43.123306,134.948501,66.776303,133.010568,66.785419,135.076697,Selenographic,Equatorial
426,ch2_tmc_ncn_20211212T0821149122_d_img_d32.zip,2021-12-12T08:21:14.912Z,2021-12-12T08:50:21.972Z,4319032000,92.58,View,-61.021691,90.427321,-61.041813,91.715019,28.954015,92.660666,28.943446,93.358575,Selenographic,Equatorial
427,ch2_tmc_ncf_20200717T0442596471_d_img_d18.zip,2020-07-17T04:42:59.647Z,2020-07-17T04:53:32.913Z,1566992000,107.46,View,-27.154093,-162.314081,-27.153884,-163.273439,-59.166928,-162.084042,-59.165964,-163.674264,Selenographic,Equatorial
428,ch2_tmc_nca_20220530T0307541950_d_img_d32.zip,2022-05-30T03:07:54.195Z,2022-05-30T03:27:54.444Z,2967224000,114.4,View,3.75819,-153.061225,3.785042,-152.092467,-56.345807,-153.622601,-56.329718,-152.035003,Selenographic,Equatorial
429,ch2_tmc_ncn_20200118T1731219963_d_img_d18.zip,2020-01-18T17:31:21.996Z,2020-01-18T17:41:08.875Z,1450872000,90.2,View,-32.439019,-123.213969,-32.428195,-123.982938,-2.344744,-122.876515,-2.336433,-123.472548,Selenographic,Equatorial
430,ch2_tmc_ncn_20220728T0110084987_d_img_d32.zip,2022-07-28T01:10:08.498Z,2022-07-28T01:30:15.912Z,2984904000,124.61,View,30.355511,152.345785,30.360309,151.418918,-29.600241,151.805834,-29.595148,150.866212,Selenographic,Equatorial
431,ch2_tmc_nca_20220106T0540467561_d_img_d32.zip,2022-01-06T05:40:46.756Z,2022-01-06T05:57:07.859Z,2425448000,102.98,View,-63.221466,124.640936,-63.183878,122.869883,-13.217701,124.835744,-13.187609,124.06796,Selenographic,Equatorial
432,ch2_tmc_nca_20191229T0015253876_d_img_d18.zip,2019-12-29T00:15:25.387Z,2019-12-29T00:24:59.973Z,1420480000,91.8,View,2.925254,149.738946,2.950708,150.357512,32.818651,149.587155,32.854587,150.373565,Selenographic,Equatorial
433,ch2_tmc_ncf_20220630T0413216949_d_img_d32.zip,2022-06-30T04:13:21.694Z,2022-06-30T04:23:19.834Z,1478680000,115.6,View,3.27153,159.482249,3.274109,158.63767,-26.795787,159.230261,-26.794839,158.276134,Selenographic,Equatorial
434,ch2_tmc_nca_20220103T1018188955_d_img_d18.zip,2022-01-03T10:18:18.895Z,2022-01-03T10:37:31.132Z,2848240000,80.76,View,-62.934502,162.332353,-62.938734,160.945683,-2.894561,161.499535,-2.896982,160.907509,Selenographic,Equatorial
435,ch2_tmc_ncf_20210514T1200279624_d_img_d18.zip,2021-05-14T12:00:27.962Z,2021-05-14T12:10:19.832Z,1463216000,104.1,View,-59.364218,-175.808948,-59.36075,-174.180226,-89.112033,167.543061,-89.014887,-144.773323,Polar stereographic,South
436,ch2_tmc_nca_20200703T1535031622_d_img_d18.zip,2020-07-03T15:35:03.162Z,2020-07-03T15:40:07.166Z,751560000,120.53,View,-26.744977,17.009995,-26.743183,15.999861,-41.830195,17.052517,-41.828457,15.871028,Selenographic,Equatorial
437,ch2_tmc_nca_20220624T0033035183_d_img_d32.zip,2022-06-24T00:33:03.518Z,2022-06-24T00:43:01.655Z,1478704000,111.95,View,-0.49012,-119.486173,-0.506695,-120.340286,-30.314437,-119.329479,-30.330103,-120.245782,Selenographic,Equatorial
438,ch2_tmc_nca_20191219T0500136311_d_img_gds.zip,2019-12-19T05:00:13.631Z,2019-12-19T05:09:47.646Z,1417632000,83.67,View,2.637747,-81.004203,2.628127,-80.366055,32.310341,-80.492765,32.298785,-79.753784,Selenographic,Equatorial
439,ch2_tmc_ncf_20191226T0931403907_d_img_g26.zip,2019-12-26T09:31:40.390Z,2019-12-26T09:41:12.801Z,1415104000,84.82,View,-0.286153,-175.202129,-0.221053,-174.631553,29.418424,-175.366051,29.480349,-174.693577,Selenographic,Equatorial
440,ch2_tmc_nca_20200723T0811164382_d_img_d18.zip,2020-07-23T08:11:16.438Z,2020-07-23T08:21:52.335Z,1572056000,110.24,View,-30.429945,117.417801,-30.45637,116.44813,-62.355985,118.857376,-62.394459,117.103749,Selenographic,Equatorial
441,ch2_tmc_ncf_20220103T0621569707_d_img_d18.zip,2022-01-03T06:21:56.970Z,2022-01-03T06:41:09.987Z,2850464000,80.18,View,-60.238382,164.434546,-60.241951,163.160939,-0.347253,163.675322,-0.347459,163.091705,Selenographic,Equatorial
442,ch2_tmc_ncn_20200801T1028007908_d_img_d18.zip,2020-08-01T10:28:00.790Z,2020-08-01T10:38:35.795Z,1569848000,107.43,View,-28.921299,-2.644696,-28.925555,-3.516963,-60.888584,-2.198157,-60.894567,-3.672977,Selenographic,Equatorial
443,ch2_tmc_ncn_20221122T0700519332_d_img_d32.zip,2022-11-22T07:00:51.933Z,2022-11-22T07:08:33.695Z,1143640000,104.67,View,44.733566,-133.491141,44.731926,-132.648024,68.453885,-133.737478,68.449448,-132.005383,Selenographic,Equatorial
444,ch2_tmc_ncn_20220707T1333044015_d_img_d32.zip,2022-07-07T13:33:04.401Z,2022-07-07T13:42:40.393Z,1423960000,120.64,View,61.208992,61.253279,61.194178,59.715495,32.335141,61.452554,32.325218,60.504709,Selenographic,Equatorial
445,ch2_tmc_ncf_20220727T0129279054_d_img_d32.zip,2022-07-27T01:29:27.905Z,2022-07-27T01:49:38.270Z,2992168000,125.2,View,32.187714,165.394745,32.201335,164.313992,-27.741042,164.787391,-27.727626,163.768096,Selenographic,Equatorial
446,ch2_tmc_ncn_20191201T0311138983_d_img_d18.zip,2019-12-01T03:11:13.898Z,2019-12-01T03:20:45.412Z,1412888000,94.11,View,-0.13692,157.379624,-0.138565,157.937164,29.3093,157.303731,29.306859,158.012728,Selenographic,Equatorial
447,ch2_tmc_nca_20220130T0119401228_d_img_d18.zip,2022-01-30T01:19:40.122Z,2022-01-30T01:32:58.251Z,1973120000,91.44,View,-73.040907,-10.959714,-73.042613,-8.401374,-65.979397,171.391756,-65.982623,169.745031,Selenographic,Equatorial
448,ch2_tmc_ncn_20211230T0550281888_d_img_d18.zip,2021-12-30T05:50:28.188Z,2021-12-30T06:09:43.335Z,2855728000,76.17,View,-61.454925,-142.793768,-61.463105,-144.099912,-1.510308,-142.977785,-1.519368,-143.474728,Selenographic,Equatorial
449,ch2_tmc_ncf_20191213T0157194265_d_img_m65.zip,2019-12-13T01:57:19.426Z,2019-12-13T02:05:28.460Z,1208984000,85.56,View,-1.369971,-0.299176,-1.369848,0.333641,23.922995,-0.304533,23.922784,0.384529,Selenographic,Equatorial
450,ch2_tmc_nca_20220623T0442486921_d_img_d32.zip,2022-06-23T04:42:48.692Z,2022-06-23T05:02:44.848Z,2957104000,111.24,View,29.376135,-108.770348,29.369646,-109.759605,-30.437083,-108.331933,-30.442433,-109.268497,Selenographic,Equatorial
